code,term
66989003,Chronic right-sided congestive heart failure
67431000119105,Congestive heart failure stage D
67441000119101,Congestive heart failure stage C
686171000000103,Heart failure NOS
698296002,Acute exacerbation of chronic congestive heart failure
698361000,Heart failure self management plan
698592004,Asymptomatic left ventricular systolic dysfunction
698594003,Symptomatic congestive heart failure
702843005,Congestive heart failure clinic
703272007,Heart failure with reduced ejection fraction
703273002,Heart failure with reduced ejection fraction due to coronary artery disease
703274008,Heart failure with reduced ejection fraction due to myocarditis
703275009,Heart failure with reduced ejection fraction due to cardiomyopathy
703276005,Heart failure with reduced ejection fraction due to heart valve disease
704095000,Referral to heart failure exercise program
704096004,Referral to heart failure exercise program not indicated
704097008,Referral to heart failure exercise program declined
708018005,"Assessment using congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2 - vascular disease, age, sex category score"
711461000000104,Heart failure monitoring invitation
713678009,"Congestive heart failure, hypertension, age 75 years or older, diabetes, previous stroke or transient ischemic attack, vascular disease, age 65-74 years, and sex category risk score"
713791000000101,Heart failure monitoring administration
715621003,Heart failure education not done
715951000000107,Exception reporting - heart failure quality indicators
716621000000101,Heart failure monitoring third letter
716971000000109,Heart failure monitoring first letter
717191000000108,Heart failure monitoring second letter
717481000000104,Excepted from heart failure quality indicators - patient unsuitable
717491000000102,Excepted from heart failure quality indicators - informed dissent
717501000000108,Heart failure monitoring verbal invitation
717531000000102,Heart failure monitoring telephone invitation
717840005,Congestive heart failure stage B
718287008,Provision of written information about heart failure
71892000,Cardiac asthma
720700006,Congestive heart failure clinical management plan
722095005,Acute kidney injury due to circulatory failure
72481000119103,Congestive heart failure as early postoperative complication
735258002,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category score"
735259005,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category stroke risk score"
735984001,Heart failure self management plan
737430008,Congestive heart failure clinical management plan
74960003,Acute left-sided congestive heart failure
749821000000101,Heart failure with normal ejection fraction
757101000000106,Heart failure with normal ejection fraction
760361000000100,Fast track heart failure referral for transthoracic two dimensional echocardiogram
762994006,New York Heart Association Classification class
762998009,Assessment using New York Heart Association Classification
763007002,"Assessment using congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score"
763008007,"Congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score"
763641000000102,Referral to heart failure education group declined
763651000000104,Referral to heart failure education group declined 
765661000000102,Discharge from heart failure nurse service
765671000000109,Discharge from heart failure nurse service 
773587008,"X-linked intellectual disability, cardiomegaly, congestive heart failure syndrome"
776251000000100,Referral to heart failure exercise programme declined
776261000000102,Referral to heart failure exercise programme declined 
